CRIME_TYPE,Total_Count,Trend_Slope,Severity_Score,Risk_Score,Risk_Level
"PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1984 - POST & TELEGRAPH, TELEGRAPH WIRES (UNLAWFUL POSSESSION) ACT 1980",0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1985 - OFFICIAL SECURITY RELATED ACTS,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1986 - Official Secrets Act 1923,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF DAMAGE TO PUBLIC PROPERTY ACT 1987 - Essential Services Maintenance Act 1981,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF TERRORISM ACT (POTA),0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF TERRORISM ACT (POTA) - Indian Railways Act 1989,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF TERRORISM ACT (POTA) - RAILWAYS ACT,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF TERRORISM ACT (POTA) - Railway Property (Unlawful Possession) Act 1966,0.0,0.0,1,0.05782435851102276,Medium
PREVENTION OF TERRORISM ACT (POTA) - na,0.0,0.0,1,0.05782435851102276,Medium
PUBLIC JUSTICE (Sec.213 to 215 IPC/250 TO 252 BNS),6.0,0.10000000000000005,1,0.058176909701086604,Medium
"PUBLIC NUISANCE (Sec.291 and 510 IPC/293,355 BNS)",313.0,10.866666666666667,1,0.08438346956570209,Medium
"PUBLIC SAFETY (Sec.269 to 271, 277, 283, 289 IPC/271 to 273, 279,285,291 BNS)",3861.0,98.35000000000001,1,0.33384175405147765,High
Pettry Organised Crimes - Cargo Theft,0.0,0.0,2,0.25782435851102276,Medium
Pettry Organised Crimes - Others,3.0,0.9999999999999998,1,0.05937396262069147,Medium
Pettry Organised Crimes - Pick Pocketing,0.0,0.0,1,0.05782435851102276,Medium
Pettry Organised Crimes - Shop Lifting,0.0,0.0,1,0.05782435851102276,Medium
Pettry Organised Crimes - Theft From Vehicles,0.0,0.0,2,0.25782435851102276,Medium
Pettry Organised Crimes - Theft Of ATM Machines,0.0,0.0,2,0.25782435851102276,Medium
Pettry Organised Crimes - Unauthorised Betting/Gambling,12.0,1.9999999999999996,1,0.06113155702414647,Medium
Petty Organised Crimes,0.0,0.0,1,0.05782435851102276,Medium
Petty Organised Crimes - ANTIQUES (CULTURAL PROPERTY),0.0,0.0,1,0.05782435851102276,Medium
Petty Organised Crimes - Ancient Monument & Archaelogical Sites And Remains Act 1958,0.0,0.0,1,0.05782435851102276,Medium
Petty Organised Crimes - Antiques & Art Treasures Act 1972,0.0,0.0,1,0.05782435851102276,Medium
Pornography,1.0,-0.027027027027027035,1,0.0578199530474797,Low
Pornography (Sec.292 to 294 IPC/294 TO 296 BNS),0.0,0.0,1,0.05782435851102276,Medium
Pornography - Pornography,1.0,0.0,1,0.05785902355998714,Medium
Probation of Offenders Act,0.0,0.0,1,0.05782435851102276,Medium
Probation of Offenders Act - Probation of Offenders Act,0.0,0.0,1,0.05782435851102276,Medium
Procuration of Minor Girls - For Other Purposes,12.0,-0.2391304347826088,1,0.05789464999880118,Medium
Procuration of Minor Girls - For Other Purposes - Procuration of Minor Girls - For Other Purposes,2.0,0.0,1,0.05789368860895152,Medium
Procuration of Minor Girls - For Prostitution,0.0,0.0,1,0.05782435851102276,Medium
Procuration of Minor Girls - For Prostitution - Procuration of Minor Girls - For Prostitution,0.0,0.0,1,0.05782435851102276,Medium
Procuration of Minor Girls - Importing of Girl,0.0,0.0,1,0.05782435851102276,Medium
Procuration of Minor Girls - Importing of Girl - Procuration of Minor Girls - Importing of Girl,0.0,0.0,1,0.05782435851102276,Medium
Protection of Children from Sexual Offences Act 2012 (POCSO),0.0,0.0,3,0.45782435851102277,High
Public Servant in Judicial proceeding - Defence Personnel,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Jail Personnel,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Judicial Official,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - MLA,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - MP,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Minister,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Nationalised Bank Personnel,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Other Elected Member,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Other Enforcement Official,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Other Govt Official,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Others,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Para Military Personnel,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Police Personnel,0.0,0.0,1,0.05782435851102276,Medium
Public Servant in Judicial proceeding - Public Sector Undertaking Official,0.0,0.0,1,0.05782435851102276,Medium
RAILWAYS ACT - Indian Railways Act 1989,2.0,0.02506265664160401,1,0.05792991941002359,Medium
RAILWAYS ACT - Railway Property (Unlawful Possession) Act 1966,0.0,0.0,1,0.05782435851102276,Medium
RAPE (Sec.376 IPC/64 BNS) - 1.1  Custodial Rape,0.0,0.0,3,0.45782435851102277,High
RAPE (Sec.376 IPC/64 BNS) - 1.2  Gang Rape,1.0,0.9999999999999998,3,0.4593046325227627,High
RAPE (Sec.376 IPC/64 BNS) - 1.3  other Cases of Rape,146.0,-9.999999999999996,3,0.4484293660320668,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - Attempt to Commit",12.0,-0.16666666666666666,3,0.4579994042714661,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - By Hospital Staff",4.0,0.08333333333333333,3,0.4580834861204449,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - By Husband During Sepearation",4.0,0.08333333333333336,3,0.4580834861204449,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - By Neighbours",28.0,-0.3499999999999999,3,0.458289016745054,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - By Parents",2.0,-0.06666666666666667,3,0.4577973146780998,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - By Relatives",27.0,-0.05,3,0.4586880343849223,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - By a Gang",10.0,-0.16666666666666666,3,0.45793007417353737,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - Custodial Rape",0.0,0.0,3,0.45782435851102277,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - Due to Other Causes",303.0,3.5,3,0.4733874997169449,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - In Jail Custody",0.0,0.0,3,0.45782435851102277,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - In Remand Home",0.0,0.0,3,0.45782435851102277,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - InCest",0.0,0.0,3,0.45782435851102277,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - Known Person",302.0,-3.350000000000001,3,0.4634504132729679,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - On Minor",0.0,0.0,3,0.45782435851102277,High
"RAPE (Sec.376, 376(A) to 376 (D) IPC/64 TO 71 BNS) - Unknown Person",16.0,0.15000000000000008,3,0.4585958406388692,High
RECEIVING OF STOLEN PROPERTY (Sec.411 to 414 IPC/317(2) TO 317(5) BNS),2.0,-0.01666666666666666,1,0.05786959512623859,Medium
REPRESENTATIVE OF PEOPLE ACT 1951 & 1988 - Assembly,0.0,0.0,1,0.05782435851102276,Medium
REPRESENTATIVE OF PEOPLE ACT 1951 & 1989 - Parliament,0.0,0.0,1,0.05782435851102276,Medium
REPRESENTATIVE OF PEOPLE ACT 1951 & 1990 - Other Elected Bodies,0.0,0.0,1,0.05782435851102276,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Agrarian",0.0,0.0,2,0.25782435851102276,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Caste",5.0,0.10000000000000002,2,0.2581422446521222,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Communal",6.0,0.08333333333333336,2,0.2581528162183737,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Due to Village Disputes",10.0,-0.1666666666666667,2,0.25793007417353736,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Employee - Govt.",2.0,0.08333333333333334,2,0.25801415602251615,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Industrial",3.0,0.016666666666666666,2,0.2579524471406288,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Labour - Private Sector",1.0,0.03333333333333333,2,0.257907210525413,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Labour - Public Sector",1.0,0.016666666666666666,2,0.25788311704270006,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Land Dispute",784.0,1.5333333333333337,2,0.2872183573086872,High
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Linguistic",3.0,0.1166666666666667,2,0.2580970080369064,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Others",1753.0,-1.0166666666666673,2,0.3171224869000953,High
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Political",4.0,-0.03333333333333334,2,0.25791483174145446,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Regional",3.0,0.016666666666666666,2,0.2579524471406288,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Sectarian",0.0,0.0,2,0.25782435851102276,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Students",2.0,-0.03333333333333334,2,0.25784550164352565,Medium
"RIOTS (Sec.141 to 153 IPC/189(1) TO 189(6),191(1)TO 191(3), 190,192,195 BNS)) - Tribal",0.0,0.0,2,0.25782435851102276,Medium
Rape,109.0,0.5839598997493737,3,0.4624470265131196,High
Rape (Sec. 376 IPC) - 1.1  Custodial Rape,0.0,0.0,3,0.45782435851102277,High
Rape (Sec. 376 IPC) - 1.2  Gang Rape,9.0,-0.15159574468085107,3,0.457917195784473,High
Rape (Sec. 376 IPC) - 1.3  other Cases of Rape,552.0,0.23404255319148914,3,0.47729779955192597,High
Rape - Rape,8.0,0.0,3,0.45810167890273784,High
Rape on Minor,0.0,0.0,3,0.45782435851102277,High
Rape on Minor - Rape on Minor,0.0,0.0,3,0.45782435851102277,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - At ATM",0.0,0.0,3,0.45782435851102277,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - At Banks",1.0,0.06666666666666667,3,0.45795539749083886,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - At Commercial Places / Establishments",34.0,0.3166666666666667,3,0.4594607463473574,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - At Residential Premises",93.0,-0.7166666666666668,3,0.46001218830805446,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - Attempt to Commit",36.0,0.36666666666666675,3,0.4596023568934249,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - Chain Snatching",335.0,-1.1666666666666667,3,0.46775060612418584,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - In Other Places",249.0,0.8166666666666669,3,0.4676365363560872,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - In Trains",3.0,-7.166458808248764e-18,3,0.4579283536579159,High
"Robbery (Sec.392 to 394 IPC/309(4),309(5),309(6) BNS) - On Highways",50.0,0.11666666666666667,3,0.45972626533823235,High
SCHEDULED CASTE AND THE SCHEDULED TRIBES - Scheduled Caste,985.0,-0.2833333333333334,1,0.09155984253481896,Medium
SCHEDULED CASTE AND THE SCHEDULED TRIBES - Scheduled Caste Women,387.0,1.216666666666667,1,0.07299855669828208,Medium
SCHEDULED CASTE AND THE SCHEDULED TRIBES - Scheduled Tribes,226.0,0.7666666666666669,1,0.06676695978176761,Medium
SCHEDULED CASTE AND THE SCHEDULED TRIBES - Scheduled Tribes Women,98.0,0.65,1,0.06216117913533628,Medium
SEDITION (Sec. 124A IPC/IN BNS Deleted) - Attempt to Commit,0.0,0.0,1,0.05782435851102276,Medium
SEDITION (Sec. 124A IPC/IN BNS Deleted) - By Foreigner,0.0,0.0,1,0.05782435851102276,Medium
SEDITION (Sec. 124A IPC/IN BNS Deleted) - By National,0.0,0.0,1,0.05782435851102276,Medium
SEDITION (Sec. 124A IPC/IN BNS Deleted) - By National And Foreigner,0.0,0.0,1,0.05782435851102276,Medium
"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS) - Boy",3.0,0.01666666666666666,1,0.05795244714062883,Medium
"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS) - Girl",0.0,0.0,1,0.05782435851102276,Medium
"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS) - Man",0.0,0.0,1,0.05782435851102276,Medium
"SLAVERY (Sec.370, 371, 374 IPC/143,145,146 BNS) - Woman",0.0,0.0,1,0.05782435851102276,Medium
"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS) - Abetment of Suicide",281.0,-0.13333333333333328,1,0.0673724894083106,Medium
"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS) - Attempt to Commit suicide",58.0,-0.2833333333333335,1,0.059425342144837155,Medium
"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS) - Dowry",5.0,0.0,1,0.057997683755844666,Medium
"SUICIDE (Sec.305, 306, 309 IPC/107,108 BNS) - Other Reasons",214.0,-1.6166666666666665,1,0.0629056111662466,Medium
Selling of girls for Prostitution (Sec.372 IPC),0.0,0.0,1,0.05782435851102276,Medium
Selling of girls for Prostitution (Sec.372 IPC) - Selling of girls for Prostitution (Sec.372 IPC),0.0,0.0,1,0.05782435851102276,Medium
Selling of girls for Prostitution (Sec.372 IPC/98 BNS),0.0,0.0,1,0.05782435851102276,Medium
Sexual Intercourse by employing deceitful means (Se 69 BNS) - False promises of marriage,41.0,-0.9999999999999998,1,0.057800016555786836,Low
Sexual Intercourse by employing deceitful means (Se 69 BNS) - Falsely claiming a job promotion or employment,1.0,-0.9999999999999998,1,0.056413414597211574,Low
Sexual Intercourse by employing deceitful means (Se 69 BNS) - Other,2.0,0.0,1,0.05789368860895152,Medium
Sexual Intercourse by employing deceitful means (Se 69 BNS) - Suppressing identity to induce marriage,0.0,0.0,1,0.05782435851102276,Medium
Sexual Intercourse by employing deceitful means (Sec 69 BNS) - False promises of marriage,41.0,-2.9999999999999996,1,0.0549087986302357,Low
Sexual Intercourse by employing deceitful means (Sec 69 BNS) - Falsely claiming a job promotion or employment,0.0,0.0,1,0.05782435851102276,Medium
Sexual Intercourse by employing deceitful means (Sec 69 BNS) - Other,3.0,-0.9999999999999998,1,0.056482744695140336,Low
Sexual Intercourse by employing deceitful means (Sec 69 BNS) - Suppressing identity to induce marriage,0.0,0.0,1,0.05782435851102276,Medium
Sub Total,741.0,-11.799999999999999,1,0.06645297403287787,Medium
Sub Total - Sub Total,347.0,0.0,1,0.0698531305016632,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - At ATM,21.0,-0.09999999999999995,2,0.2584077636429972,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Attempt to commit,38.0,-0.2333333333333334,2,0.2588043216136883,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Cash,385.0,0.13333333333333328,2,0.27136315022401314,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Communication And Elec. Wire,199.0,-0.03333333333333332,2,0.2646745162895089,Medium
"THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Electronic Goods (Radio, TV, VCR, Acs, Office Automation Equipments)",764.0,0.8666666666666671,2,0.2855613170208825,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Extortion,203.0,-0.41666666666666663,2,0.26425902638296905,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Government Office,31.0,0.3166666666666667,2,0.2593567512004642,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Govt. Vehicle,2.0,-3.583229404124382e-18,2,0.2578936886089515,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - House Theft,1386.0,2.166666666666667,2,0.30900226912833617,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - In Running Bus,75.0,-0.7833333333333334,2,0.2592918434958439,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - In Running Train,38.0,-0.2500000000000001,2,0.2587802281309754,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Jewellery,1155.0,-4.616666666666669,2,0.291188595353403,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Accessories of Motor Vehicle,188.0,-1.0000000000000002,2,0.26289577875355097,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Automobies - of Three Wheelers,174.0,-0.9999999999999999,2,0.26241046806804963,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Automobiles - Of Buses,2.0,-0.13333333333333333,2,0.25770094074724814,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Automobiles - Of Cars / Jeeps,184.0,0.45,2,0.26485325155371797,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Automobiles - Of Lorries/Trucks,92.0,-0.11666666666666667,2,0.26084488863675537,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Automobiles - Of Tractors,67.0,-0.7333333333333334,2,0.2590868035522676,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Automobiles - Of Two Wheelers,6634.0,-11.533333333333331,2,0.4711196033033858,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Cattle,421.0,0.8666666666666669,2,0.2736712052260996,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Cultrual - Others,197.0,0.8500000000000002,2,0.2658821407753652,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Cultural - Idols,10.0,0.18333333333333335,2,0.2584360373105088,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Cultural - Painting,1.0,-0.06666666666666667,2,0.2577626496291354,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Cycle,22.0,-0.6500000000000002,2,0.25764734376243503,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Explosives,2.0,0.05000000000000001,2,0.2579659690570903,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Fire Arms,8.0,0.05000000000000002,2,0.2581739593508766,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Mines,58.0,0.5000000000000001,2,0.2605577358323447,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Sand,942.0,-7.983333333333335,2,0.2789380564159787,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Of Snatching,424.0,-1.116666666666667,2,0.27090807593015453,Medium
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Other Items Not Included Above,1259.0,-2.2166666666666663,2,0.2982632219563601,High
THEFT (Sec.379 to 389 IPC/303(2) TO 308(7) BNS) - Servant Theft,373.0,1.6000000000000008,2,0.27306739611517805,High
"The Indian Stamp Act, 1899",0.0,0.0,1,0.05782435851102276,Medium
The Prohibition of Child Marriage Act - 2006,154.0,0.5062656641604012,1,0.06389463823319334,Medium
The Prohibition of Child Marriage Act - 2006 - The Prohibition of Child Marriage Act - 2006,12.0,0.0,1,0.058240339098595335,Medium
UNLAWFUL ACTIVITIES (Prevention) Act 1967,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Abetment,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Animal,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Attempt,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Major - Man,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Major - Woman,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Minor - Boy,0.0,0.0,1,0.05782435851102276,Medium
UNNATURAL SEX (Sec.377 IPC/IN BNS Deleted) - Minor - Girl,0.0,0.0,1,0.05782435851102276,Medium
"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS) - Attempt to Commit",26.0,0.1666666666666667,1,0.05896658461122594,Medium
"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS) - Others",331.0,1.016666666666667,1,0.07076819216372159,Medium
"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS) - To Extort Confession",4.0,0.01666666666666666,1,0.05798711218959321,Medium
"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS) - To Extort Property",21.0,-0.11666666666666674,1,0.05838367016028429,Medium
"WRONGFUL RESTRAINT/CONFINEMENT (Sec.341 to 348 IPC/126(2),127(2)-127(8) BNS) - To settle Dispute",14.0,-0.20000000000000007,1,0.05802054740396899,Medium
With intent to Steal from Child,0.0,0.0,1,0.05782435851102276,Medium
With intent to Steal from Child - With intent to Steal from Child,0.0,0.0,1,0.05782435851102276,Medium
of Children - for begging,0.0,0.0,1,0.05782435851102276,Medium
of Children - for begging - of Children - for begging,0.0,0.0,1,0.05782435851102276,Medium
of Girls - Immoral Purpose,1.0,-0.043478260869565216,1,0.05779617099638821,Low
of Girls - Immoral Purpose - of Girls - Immoral Purpose,0.0,0.0,1,0.05782435851102276,Medium
